call_id,ticker,date,split,horizon,y_true,y_pred,y_persistence
PPG_2021_Q1_20210416,PPG,2021-04-16,train,3,-3.243827107674787,,-4.556257282955822
PPG_2021_Q2_20210720,PPG,2021-07-19,val,3,-3.743474869082416,,-4.266662792902821
PPG_2021_Q3_20211021,PPG,2021-10-20,train,3,-3.868216532722048,,-4.339375402897673
PSA_2018_Q4_20190227,PSA,2019-02-27,train,3,-4.293820165228566,,-6.172935435757701
PSA_2019_Q1_20190502,PSA,2019-05-02,train,3,-4.571275441125702,,-4.52800413224366
PSA_2019_Q2_20190731,PSA,2019-07-31,train,3,-4.92764275748826,,-4.588984845156799
PSA_2019_Q3_20191030,PSA,2019-10-30,train,3,-3.930022331153842,,-4.116161115890034
PSA_2019_Q4_20200226,PSA,2020-02-26,val,3,-3.121147755209554,,-4.091638611778635
PSA_2020_Q1_20200501,PSA,2020-05-01,train,3,-5.297209838695153,,-4.999857526937769
PSA_2020_Q2_20200806,PSA,2020-08-06,train,3,-4.628096409232979,,-3.760536236516966
PSA_2020_Q3_20201105,PSA,2020-11-05,train,3,-4.044607805819075,,-4.924326891287824
PSA_2020_Q4_20210225,PSA,2021-02-25,train,3,-4.038206624463904,,-4.888842052025701
PSA_2021_Q1_20210429,PSA,2021-04-29,val,3,-4.277060164730719,,-5.848491417816037
PSA_2021_Q2_20210804,PSA,2021-08-04,train,3,-4.6739503204420405,,-5.742830794158965
PSA_2021_Q3_20211102,PSA,2021-11-02,train,3,-4.303123515335062,,-4.306978497691679
PSX_2018_Q4_20190208,PSX,2019-02-08,train,3,-4.718647120676012,,-4.305314347518138
PSX_2019_Q1_20190430,PSX,2019-04-30,train,3,-4.841509324511316,,-5.22371027328786
PSX_2019_Q2_20190726,PSX,2019-07-26,train,3,-6.624268582693272,,-5.560857072558672
PSX_2019_Q3_20191025,PSX,2019-10-25,train,3,-4.824177196508046,,-5.209618697789138
PSX_2019_Q4_20200131,PSX,2020-01-31,train,3,-3.901905208428978,,-5.055720633704739
PSX_2020_Q1_20200501,PSX,2020-05-01,val,3,-2.4991054213555555,,-3.218795026323339
PSX_2020_Q2_20200731,PSX,2020-07-31,train,3,-4.33620034031231,,-3.542621869534632
PSX_2020_Q3_20201030,PSX,2020-10-30,val,3,-4.177579545375341,,-3.185757323585669
PSX_2020_Q4_20210129,PSX,2021-01-29,train,3,-3.540952907391686,,-5.137137385606216
PSX_2021_Q1_20210430,PSX,2021-04-30,val,3,-3.858988962175984,,-5.236328295626274
PSX_2021_Q2_20210803,PSX,2021-08-03,train,3,-3.177255484955403,,-4.858283801604941
PSX_2021_Q3_20211029,PSX,2021-10-29,train,3,-3.5086102996153574,,-3.805751857709948
RTX_2018_Q4_20190131,RTX,2019-01-23,val,3,-3.5577721547643133,,-3.996162490881716
RTX_2019_Q1_20190425,RTX,2019-04-25,val,3,-4.481351090185522,,-5.540465961730642
RTX_2019_Q2_20190725,RTX,2019-07-25,train,3,-4.641123794070271,,-6.132983578777272
RTX_2019_Q3_20191024,RTX,2019-10-24,val,3,-4.12210676039839,,-4.618701172085518
RTX_2019_Q4_20200130,RTX,2020-01-30,train,3,-5.273844128573311,,-5.122769463090898
RTX_2020_Q1_20200507,RTX,2020-05-07,train,3,-3.7787135654660298,,-4.12605540100093
RTX_2020_Q2_20200728,RTX,2020-07-28,train,3,-4.309150988988415,,-5.552014290584131
RTX_2020_Q3_20201027,RTX,2020-10-27,val,3,-3.187036997860304,,-3.559880157122408
RTX_2020_Q4_20210126,RTX,2021-01-26,train,3,-3.60732439935026,,-5.324169055204667
RTX_2021_Q1_20210427,RTX,2021-04-27,val,3,-4.544312222608833,,-4.578712313376959
RTX_2021_Q2_20210727,RTX,2021-07-27,train,3,-4.16442321434345,,-5.392382565534382
RTX_2021_Q3_20211026,RTX,2021-10-26,train,3,-4.49815807112875,,-5.618829660358872
SBUX_2019_Q1_20190124,SBUX,2019-01-24,val,3,-4.05120445550957,,-3.996542316684905
SBUX_2019_Q2_20190425,SBUX,2019-04-25,train,3,-4.9523859091402045,,-6.368620884005089
SBUX_2019_Q3_20190725,SBUX,2019-07-25,train,3,-3.036004561173184,,-5.029687411180637
SBUX_2019_Q4_20191030,SBUX,2019-10-30,train,3,-4.760988351080518,,-6.0596774398567685
SBUX_2020_Q1_20200128,SBUX,2020-01-28,val,3,-5.32201849166419,,-4.26569500527668
SBUX_2020_Q2_20200428,SBUX,2020-04-28,train,3,-4.197650310021379,,-4.644232356292045
SBUX_2020_Q3_20200728,SBUX,2020-07-28,val,3,-3.8836503844182015,,-4.218873718544836
SBUX_2020_Q4_20201029,SBUX,2020-10-29,train,3,-3.932647526789291,,-3.938487689518437
SBUX_2021_Q1_20210126,SBUX,2021-01-26,train,3,-3.54180814210417,,-4.798352218663416
SBUX_2021_Q2_20210427,SBUX,2021-04-27,val,3,-3.843868923113104,,-4.464939785414557
SBUX_2021_Q3_20210727,SBUX,2021-07-27,train,3,-4.418659665199674,,-4.363543511594898
SBUX_2021_Q4_20211028,SBUX,2021-10-28,train,3,-3.1623062844438707,,-5.1371750597153385
SHW_2018_Q4_20190131,SHW,2019-01-31,train,3,-3.848603934211001,,-5.543274174428281
SHW_2019_Q1_20190423,SHW,2019-04-23,val,3,-4.262080202919576,,-4.153083722424474
SHW_2019_Q2_20190723,SHW,2019-07-23,train,3,-3.576275764944012,,-5.952382432975844
SHW_2019_Q3_20191022,SHW,2019-10-22,val,3,-4.223229901572067,,-4.837600091350294
SHW_2019_Q4_20200130,SHW,2020-01-30,val,3,-3.530184761501222,,-4.4211975572662485
SHW_2020_Q1_20200429,SHW,2020-04-29,train,3,-3.3857936115240306,,-4.747665148601
SHW_2020_Q2_20200728,SHW,2020-07-28,train,3,-4.6984759207469065,,-4.750296402347481
SHW_2020_Q3_20201027,SHW,2020-10-27,val,3,-5.028474581228534,,-4.40894476992623
SHW_2020_Q4_20210128,SHW,2021-01-28,val,3,-4.176163901314243,,-4.933783157613688
SHW_2021_Q1_20210427,SHW,2021-04-27,train,3,-4.780595480068207,,-4.340558074927818
SHW_2021_Q2_20210727,SHW,2021-07-27,train,3,-5.597772572149426,,-4.82283756564632
SHW_2021_Q3_20211026,SHW,2021-10-26,train,3,-5.028281647385208,,-4.973117562860415
SLB_2018_Q4_20190118,SLB,2019-01-18,train,3,-3.082602209131564,,-4.741358001647109
SLB_2019_Q1_20190418,SLB,2019-04-18,val,3,-3.900813486362332,,-4.815618516304432
SLB_2019_Q2_20190719,SLB,2019-07-25,val,3,-4.735866611845085,,-5.190732503318194
SLB_2019_Q3_20191018,SLB,2019-10-18,val,3,-4.497975760342281,,-4.121177985523615
SLB_2019_Q4_20200117,SLB,2020-01-17,train,3,-4.320100987475857,,-3.965687359513801
SLB_2020_Q1_20200417,SLB,2020-04-17,train,3,-2.9596779145103924,,-4.481913331401474
SLB_2020_Q2_20200723,SLB,2020-07-24,train,3,-4.055934727033149,,-3.394530940765794
SLB_2020_Q3_20201016,SLB,2020-10-16,train,3,-2.971811159056176,,-3.791999062292174
SLB_2020_Q4_20210122,SLB,2021-01-22,train,3,-3.8380864272502686,,-3.5957576692077065
SLB_2021_Q1_20210423,SLB,2021-04-23,train,3,-4.2635028899108525,,-3.592672096176276
SLB_2021_Q2_20210723,SLB,2021-07-23,train,3,-3.964104238291433,,-3.7048888076415647
SLB_2021_Q3_20211022,SLB,2021-10-22,train,3,-4.583129937045922,,-4.586146986655186
SO_2018_Q4_20190220,SO,2019-02-20,train,3,-5.180613552640235,,-5.576119733872587
SO_2019_Q1_20190501,SO,2019-05-01,train,3,-4.642464406358834,,-4.613543654040524
SO_2019_Q2_20190731,SO,2019-07-31,train,3,-5.486324699917343,,-4.597979559255711
SO_2019_Q3_20191030,SO,2019-10-30,train,3,-4.2070117078083,,-5.69827897219775
SO_2019_Q4_20200220,SO,2020-02-20,train,3,-4.1834946290177495,,-4.933800747969696
SO_2020_Q1_20200430,SO,2020-04-30,val,3,-3.880722126820817,,-4.529126044949119
SO_2020_Q2_20200730,SO,2020-07-30,train,3,-5.520151318375386,,-4.414208597463492
SO_2020_Q3_20201029,SO,2020-10-29,train,3,-4.072797765867054,,-4.418898659055098
SO_2020_Q4_20210218,SO,2021-02-18,train,3,-4.8684295850553285,,-5.235092445760247
SO_2021_Q1_20210429,SO,2021-04-29,train,3,-4.880050178368277,,-5.460772830592945
SO_2021_Q2_20210729,SO,2021-07-29,train,3,-4.959121047809154,,-4.723526926866111
SO_2021_Q3_20211104,SO,2021-11-04,train,3,-4.951126468594025,,-6.907055747053981
T_2018_Q4_20190130,T,2019-01-30,train,3,-3.5925324453978056,,-7.306265139871253
T_2019_Q1_20190424,T,2019-04-24,train,3,-3.8520112051757023,,-7.17419565436807
T_2019_Q2_20190724,T,2019-07-24,train,3,-4.521414430505122,,-4.860274658723407
T_2019_Q3_20191028,T,2019-10-28,train,3,-3.78233903714784,,-4.514566951178289
T_2019_Q4_20200129,T,2020-01-29,val,3,-3.798242329786836,,-5.033536251267343
T_2020_Q1_20200422,T,2020-04-22,train,3,-4.756194357188268,,-3.528728189448132
T_2020_Q2_20200723,T,2020-07-23,train,3,-6.907018955405953,,-4.513199407557492
T_2020_Q3_20201022,T,2020-10-22,train,3,-3.350075014569543,,-5.039867780403611
T_2020_Q4_20210127,T,2021-01-27,val,3,-5.115425149154511,,-4.808810570249233
T_2021_Q1_20210422,T,2021-04-22,val,3,-3.731332750055549,,-5.4311696264203855
T_2021_Q2_20210722,T,2021-07-22,val,3,-6.400874924365326,,-4.579366352637291
T_2021_Q3_20211021,T,2021-10-21,val,3,-4.978710851126207,,-4.40739938692684
TGT_2018_Q4_20190305,TGT,2019-03-05,val,3,-3.781918367121535,,-5.4985073244529294
TGT_2019_Q1_20190522,TGT,2019-05-22,val,3,-3.7011384978482864,,-4.822345046457249
TGT_2019_Q2_20190821,TGT,2019-08-21,train,3,-2.3232430282430427,,-4.276623641674495
TGT_2019_Q3_20191120,TGT,2019-11-20,train,3,-2.7269864491733253,,-4.359265297570226
TGT_2019_Q4_20200303,TGT,2020-03-03,val,3,-3.88951004290355,,-3.0984565841945044
TGT_2020_Q1_20200520,TGT,2020-05-20,train,3,-4.672142889165132,,-3.965692481576649
TGT_2020_Q2_20200819,TGT,2020-08-19,train,3,-2.794008367818473,,-4.800941541294457
TGT_2020_Q3_20201118,TGT,2020-11-18,train,3,-4.663763319104951,,-4.360305361172875
TGT_2020_Q4_20210302,TGT,2021-03-02,train,3,-3.559180315609374,,-4.470390194060033
TGT_2021_Q1_20210519,TGT,2021-05-19,train,3,-3.805559907622005,,-4.520858422317386
TGT_2021_Q2_20210818,TGT,2021-08-18,val,3,-3.681629121632509,,-4.192007816959094
TGT_2021_Q3_20211117,TGT,2021-11-17,val,3,-3.942391413072925,,-6.061127139261406
TJX_2019_Q4_20190227,TJX,2019-02-27,val,3,-4.059190149932154,,-4.466436897336256
TJX_2020_Q1_20190521,TJX,2019-05-21,val,3,-4.076233594381105,,-5.582287971990763
TJX_2020_Q2_20190820,TJX,2019-08-20,train,3,-4.10982035991048,,-3.937355372810424
TJX_2020_Q3_20191119,TJX,2019-11-19,train,3,-4.1118219776211244,,-4.86681054325569
TJX_2020_Q4_20200226,TJX,2020-02-26,train,3,-2.91652423579858,,-4.604679555512011
TJX_2021_Q1_20200521,TJX,2020-05-21,train,3,-3.361339711859972,,-3.8747663965386834
TJX_2021_Q2_20200819,TJX,2020-08-19,train,3,-3.6987750964212527,,-3.6673242645787134
TJX_2021_Q3_20201118,TJX,2020-11-18,train,3,-4.20464100716467,,-4.555381153516724
TJX_2021_Q4_20210224,TJX,2021-02-24,train,3,-4.50495986423593,,-4.208696524102099
TJX_2022_Q1_20210519,TJX,2021-05-19,val,3,-3.7378475178867214,,-4.225810927266524
TJX_2022_Q2_20210818,TJX,2021-08-18,val,3,-3.776006765707408,,-5.014758189804135
TJX_2022_Q3_20211117,TJX,2021-11-17,train,3,-3.303129175713539,,-5.956001111669512
TMUS_2018_Q4_20190207,TMUS,2019-02-07,train,3,-4.723109303066865,,-4.07113053509118
TMUS_2019_Q1_20190425,TMUS,2019-04-25,val,3,-4.923077368969429,,-5.598717706228868
TMUS_2019_Q2_20190726,TMUS,2019-07-26,train,3,-3.3776913466230365,,-4.096104307322316
TMUS_2019_Q3_20191028,TMUS,2019-10-28,train,3,-4.410590356183373,,-5.60071106323284
TMUS_2019_Q4_20200206,TMUS,2020-02-06,train,3,-2.9298309323096072,,-4.686940657705724
TMUS_2020_Q1_20200506,TMUS,2020-05-06,val,3,-3.0242186347136712,,-3.7287775616376058
TMUS_2020_Q2_20200806,TMUS,2020-08-06,val,3,-3.333654714065001,,-4.861506810063154
TMUS_2020_Q3_20201105,TMUS,2020-11-05,train,3,-3.545096502285802,,-4.08685235110258
TMUS_2020_Q4_20210204,TMUS,2021-02-04,train,3,-3.942758615936607,,-3.9626631605612497
TMUS_2021_Q1_20210504,TMUS,2021-05-04,train,3,-4.00437371507483,,-4.944415640369697
TMUS_2021_Q2_20210729,TMUS,2021-07-29,train,3,-5.379704029276113,,-6.105168738387178
TMUS_2021_Q3_20211102,TMUS,2021-11-02,val,3,-3.742417587729917,,-5.035979832875397
V_2019_Q1_20190130,V,2019-01-30,train,3,-3.762454691327777,,-4.127771347444056
V_2019_Q2_20190424,V,2019-04-24,train,3,-5.0839150587366495,,-5.587303988126606
V_2019_Q3_20190723,V,2019-07-23,train,3,-4.566499784116505,,-5.116081026923977
V_2019_Q4_20191024,V,2019-10-24,val,3,-4.5364277097559285,,-3.7087515915256257
V_2020_Q1_20200130,V,2020-01-30,train,3,-3.6347651172111295,,-5.434969326639379
V_2020_Q2_20200430,V,2020-04-30,train,3,-4.359882759805172,,-3.3764194299935406
V_2020_Q3_20200728,V,2020-07-28,train,3,-4.246928521992829,,-4.779679578439606
V_2020_Q4_20201028,V,2020-10-28,val,3,-4.054533172462209,,-4.28459272438098
V_2021_Q1_20210128,V,2021-01-28,train,3,-3.763911711982919,,-3.813352970042416
V_2021_Q2_20210427,V,2021-04-27,train,3,-4.294476418577188,,-5.239277515704496
V_2021_Q3_20210727,V,2021-07-27,train,3,-4.814401786568379,,-4.87021046495393
V_2021_Q4_20211026,V,2021-10-26,train,3,-3.441295063095552,,-4.780433157526888
VZ_2018_Q4_20190129,VZ,2019-01-29,val,3,-3.7606738718094137,,-5.196684401446382
VZ_2019_Q1_20190423,VZ,2019-04-23,train,3,-4.663639727532095,,-4.555409304842039
VZ_2019_Q2_20190801,VZ,2019-08-01,train,3,-5.267800498284924,,-4.423793376986264
VZ_2019_Q3_20191025,VZ,2019-10-25,val,3,-6.411215381567522,,-5.845857571174581
VZ_2019_Q4_20200130,VZ,2020-01-30,train,3,-4.5277046848394304,,-4.317562819296196
VZ_2020_Q1_20200424,VZ,2020-04-24,train,3,-5.701763793224355,,-4.027036365277567
VZ_2020_Q2_20200724,VZ,2020-07-24,val,3,-4.932959379664037,,-6.556259345143764
VZ_2020_Q3_20201021,VZ,2020-10-21,train,3,-4.697067135299597,,-5.2112255672844645
VZ_2020_Q4_20210126,VZ,2021-01-26,train,3,-4.15266041934245,,-4.953389512665809
VZ_2021_Q1_20210421,VZ,2021-04-21,val,3,-5.061731564473303,,-5.434510128104841
VZ_2021_Q2_20210721,VZ,2021-07-21,train,3,-5.663115062359493,,-5.544409098376617
VZ_2021_Q3_20211020,VZ,2021-10-20,train,3,-4.236242553232633,,-4.9806014333617545
XOM_2018_Q4_20190201,XOM,2019-02-01,train,3,-3.881294477318395,,-5.479773177670656
XOM_2019_Q1_20190426,XOM,2019-04-26,val,3,-4.583285357703422,,-4.435472639469885
XOM_2019_Q2_20190802,XOM,2019-08-02,train,3,-4.383051564600499,,-4.557585617255128
XOM_2019_Q3_20191101,XOM,2019-11-01,val,3,-5.349030068083319,,-5.582931950086697
XOM_2019_Q4_20200131,XOM,2020-01-31,train,3,-4.430813101839245,,-4.849654838862295
XOM_2020_Q1_20200501,XOM,2020-05-01,train,3,-3.074083718709115,,-3.46545960091888
XOM_2020_Q2_20200731,XOM,2020-07-31,val,3,-4.466759832391516,,-3.698458273947676
XOM_2020_Q3_20201030,XOM,2020-10-30,train,3,-3.6323988932197766,,-3.357333249886145
XOM_2020_Q4_20210202,XOM,2021-02-02,val,3,-4.572017982917356,,-4.043532335538884
XOM_2021_Q1_20210430,XOM,2021-04-30,train,3,-3.760468607377547,,-4.858265317949483
XOM_2021_Q2_20210730,XOM,2021-07-30,train,3,-4.259043490834072,,-4.609645200021628
XOM_2021_Q3_20211029,XOM,2021-10-29,train,3,-4.391301454414875,,-3.904363046279335
ABT_2021_Q4_20220126,ABT,2022-01-26,test,3,-3.600250624728972,-4.339512,-4.585607957882295
ADP_2022_Q2_20220126,ADP,2022-01-26,test,3,-3.0984839749434108,-4.115146,-4.82654950953162
AMD_2021_Q4_20220201,AMD,2022-02-01,test,3,-3.4866045412418445,-3.944444,-3.53663052344704
AMT_2021_Q4_20220224,AMT,2022-02-24,test,3,-3.88424264441595,-4.093296,-6.428244252262891
BAC_2021_Q4_20220119,BAC,2022-01-19,test,3,-4.635034701779572,-4.163705,-4.325289772788395
CAT_2021_Q4_20220128,CAT,2022-01-28,test,3,-3.5014183489439854,-3.991282,-5.377432345093037
COP_2021_Q4_20220203,COP,2022-02-03,test,3,-4.406913719667898,-3.984405,-4.108916777180105
CSGP_2021_Q4_20220222,CSGP,2022-02-22,test,3,-2.153317563321496,-3.889475,-4.773582822880687
DE_2022_Q1_20220218,DE,2022-02-18,test,3,-5.004482552864599,-4.840758,-4.075024459233363
GE_2021_Q4_20220125,GE,2022-01-25,test,3,-3.601390951237423,-4.029031,-4.319808574256008
HD_2021_Q4_20220222,HD,2022-02-22,test,3,-3.1500125659172684,-4.153445,-6.028682877433519
HON_2021_Q4_20220203,HON,2022-02-03,test,3,-3.2992185843500064,-4.00714,-5.649848137593152
LOW_2021_Q4_20220223,LOW,2022-02-23,test,3,-4.224342374682401,-4.365781,-4.327627215507029
META_2021_Q4_20220202,META,2022-02-02,test,3,-2.177032328119915,-4.373652,-4.507349305308572
MPC_2021_Q4_20220202,MPC,2022-02-02,test,3,-3.419161786049444,-4.369952,-4.172799478309058
MSFT_2022_Q2_20220125,MSFT,2022-01-25,test,3,-4.78385544502451,-3.85111,-4.453041727832835
NEM_2021_Q4_20220224,NEM,2022-02-24,test,3,-3.934713889039035,-3.9045,-4.612366388205891
O_2021_Q4_20220223,O,2022-02-23,test,3,-4.1866422901291935,-3.724888,-6.380028129686559
PG_2022_Q2_20220119,PG,2022-01-19,test,3,-4.290979545477518,-4.104508,-4.440560955043345
PM_2021_Q4_20220210,PM,2022-02-10,test,3,-4.822999246004227,-4.1356,-6.700542709047717
SPGI_2021_Q4_20220208,SPGI,2022-02-08,test,3,-3.9136016022741953,-4.232872,-4.456658399786482
SRE_2021_Q4_20220225,SRE,2022-02-25,test,3,-3.9187527178847232,-4.1,-4.859036308793283
TMO_2021_Q4_20220202,TMO,2022-02-02,test,3,-4.344186623411965,-4.17858,-4.969159047054519
TSLA_2021_Q4_20220126,TSLA,2022-01-26,test,3,-2.3910422201267365,-4.198592,-4.123077880809711
UNH_2021_Q4_20220119,UNH,2022-01-19,test,3,-5.797050393239448,-4.416468,-4.782851652084345
UNP_2021_Q4_20220120,UNP,2022-01-20,test,3,-4.660593191657881,-4.236958,-4.099067310544371
VLO_2021_Q4_20220127,VLO,2022-01-27,test,3,-4.536091184448792,-4.159408,-4.038448032935739
WELL_2021_Q4_20220216,WELL,2022-02-16,test,3,-3.8042045247941263,-3.761042,-4.440227156286204
WFC_2021_Q4_20220114,WFC,2022-01-14,test,3,-3.5898116534667426,-4.270593,-4.795110097223162
XEL_2021_Q4_20220127,XEL,2022-01-27,test,3,-4.68023845572356,-4.503327,-4.8955017625196
ABT_2022_Q1_20220420,ABT,2022-04-20,test,3,-3.820996199330697,-4.308291,-3.84761150056443
ADP_2022_Q3_20220427,ADP,2022-04-27,test,3,-3.4330700430569925,-4.158268,-3.9365894754778505
AMD_2022_Q1_20220503,AMD,2022-05-03,test,3,-2.814500302026098,-4.047616,-3.223991013262629
AMT_2022_Q1_20220427,AMT,2022-04-27,test,3,-3.988288476946249,-4.247382,-5.456019726825181
BAC_2022_Q1_20220418,BAC,2022-04-18,test,3,-4.344226611508855,-4.101022,-4.547454169722951
CAT_2022_Q1_20220428,CAT,2022-04-28,test,3,-4.927104963402639,-4.282138,-3.936207356096567
COP_2022_Q1_20220505,COP,2022-05-05,test,3,-2.8235598601983845,-4.100384,-3.976641604563721
CSGP_2022_Q1_20220426,CSGP,2022-04-26,test,3,-3.2920976901765195,-3.897103,-3.609811630793136
DE_2022_Q2_20220520,DE,2022-05-20,test,3,-2.4277516709262,-4.7559,-3.6002286609373164
GE_2022_Q1_20220426,GE,2022-04-26,test,3,-3.183669251839318,-4.296808,-4.089616829865192
HD_2022_Q1_20220517,HD,2022-05-17,test,3,-3.475559163034424,-4.134033,-4.523063105043298
HON_2022_Q1_20220429,HON,2022-04-29,test,3,-4.807866843031609,-4.155084,-4.081848825904019
LOW_2022_Q1_20220518,LOW,2022-05-18,test,3,-3.491213801013247,-4.404834,-5.056278981557591
META_2022_Q1_20220427,META,2022-04-27,test,3,-2.489935415498823,-4.339376,-3.780750692870426
MPC_2022_Q1_20220503,MPC,2022-05-03,test,3,-3.514655620730608,-4.547958,-3.7075309528232814
MSFT_2022_Q3_20220426,MSFT,2022-04-26,test,3,-3.2743468697298024,-3.729846,-3.6278657497998505
NEM_2022_Q1_20220422,NEM,2022-04-22,test,3,-4.500394596535517,-3.837269,-3.645149440116218
O_2022_Q1_20220505,O,2022-05-05,test,3,-5.559319274888636,-3.834404,-4.015635208118353
PG_2022_Q3_20220420,PG,2022-04-20,test,3,-4.198640147572939,-4.678738,-4.534250127121316
PM_2022_Q1_20220421,PM,2022-04-21,test,3,-4.064432639617728,-3.93355,-4.702475999550688
SPGI_2022_Q1_20220503,SPGI,2022-05-03,test,3,-3.6928560852427146,-4.143388,-3.952551697470848
SRE_2022_Q1_20220505,SRE,2022-05-05,test,3,-3.908951521073072,-4.485882,-4.268209830485825
TMO_2022_Q1_20220428,TMO,2022-04-28,test,3,-3.2070543237060334,-4.244052,-3.714905893632417
TSLA_2022_Q1_20220420,TSLA,2022-04-20,test,3,-4.028247331597327,-4.311202,-3.3926462757125218
UNH_2022_Q1_20220414,UNH,2022-04-14,test,3,-5.379631206979464,-4.291759,-4.7162293484245135
UNP_2022_Q1_20220421,UNP,2022-04-21,test,3,-3.876752298093351,-4.187393,-4.334885295665392
VLO_2022_Q1_20220426,VLO,2022-04-26,test,3,-5.088052489298101,-4.034798,-5.331621772563773
WELL_2022_Q1_20220511,WELL,2022-05-10,test,3,-5.069624606540284,-4.303952,-6.822453860484066
WFC_2022_Q1_20220414,WFC,2022-04-14,test,3,-3.548217011110032,-4.544858,-4.356270079762546
XEL_2022_Q1_20220428,XEL,2022-04-28,test,3,-3.906231629214236,-4.635992,-6.467817185983852
ABT_2022_Q2_20220720,ABT,2022-07-20,test,3,-4.042610283679418,-4.343838,-3.8556283820728825
ADP_2022_Q4_20220727,ADP,2022-07-27,test,3,-3.5544985308450774,-3.852359,-4.833514505958855
AMD_2022_Q2_20220802,AMD,2022-08-02,test,3,-3.367535956325624,-4.03563,-5.954565413884326
AMT_2022_Q2_20220728,AMT,2022-07-28,test,3,-3.8829421054876,-4.205034,-5.083504260402
BAC_2022_Q2_20220718,BAC,2022-07-18,test,3,-4.148850545499144,-4.240288,-3.1562427029847124
CAT_2022_Q2_20220802,CAT,2022-08-02,test,3,-3.582482653196212,-4.268347,-3.5163960240522028
COP_2022_Q2_20220804,COP,2022-08-04,test,3,-3.915618460119618,-3.960188,-4.3372595625653725
CSGP_2022_Q2_20220726,CSGP,2022-07-26,test,3,-2.8127252672674725,-4.047291,-5.352657727698821
DE_2022_Q3_20220819,DE,2022-08-19,test,3,-5.127731409268499,-4.756794,-4.472007641714509
GE_2022_Q2_20220726,GE,2022-07-26,test,3,-3.9937009055008352,-4.414472,-6.820778962644476
HD_2022_Q2_20220816,HD,2022-08-16,test,3,-3.875634107269238,-4.24485,-4.919908537504516
HON_2022_Q2_20220728,HON,2022-07-28,test,3,-4.112366756510707,-4.162951,-5.125417036792073
LOW_2022_Q2_20220817,LOW,2022-08-17,test,3,-4.2895463146956025,-4.207782,-4.718840465889015
META_2022_Q2_20220727,META,2022-07-27,test,3,-3.717310899588637,-4.066066,-3.06333986379694
MPC_2022_Q2_20220802,MPC,2022-08-02,test,3,-3.616023201452938,-4.274496,-4.140043717614921
MSFT_2022_Q4_20220726,MSFT,2022-07-26,test,3,-3.828599929710288,-3.804118,-4.763467069090529
NEM_2022_Q2_20220725,NEM,2022-07-25,test,3,-2.652994471896673,-3.960849,-4.106609216571427
O_2022_Q2_20220804,O,2022-08-04,test,3,-6.661047731125355,-3.611812,-5.698370740662446
PG_2022_Q4_20220729,PG,2022-07-29,test,3,-3.290128029817777,-4.35963,-5.117571898210034
PM_2022_Q2_20220721,PM,2022-07-21,test,3,-4.039756907856654,-4.517986,-4.10390044686963
SPGI_2022_Q2_20220802,SPGI,2022-08-02,test,3,-4.0080659280317255,-4.319256,-4.059004717412252
SRE_2022_Q2_20220804,SRE,2022-08-04,test,3,-4.514399799668784,-4.198829,-5.068216368873844
TMO_2022_Q2_20220728,TMO,2022-07-28,test,3,-4.061948423030808,-3.940467,-6.107944439432244
TSLA_2022_Q2_20220720,TSLA,2022-07-20,test,3,-3.008389426077932,-3.673012,-4.853472737067965
UNH_2022_Q2_20220715,UNH,2022-07-15,test,3,-3.488601533495561,-4.315655,-4.4344956370869575
UNP_2022_Q2_20220721,UNP,2022-07-21,test,3,-4.377638172107919,-4.198538,-4.031753477837647
VLO_2022_Q2_20220728,VLO,2022-07-28,test,3,-4.420820401423786,-4.081049,-3.560000267756571
WELL_2022_Q2_20220810,WELL,2022-08-10,test,3,-3.999214813876256,-4.257946,-4.874446026153305
WFC_2022_Q2_20220715,WFC,2022-07-15,test,3,-3.687622011791226,-4.132874,-5.647170049471873
XEL_2022_Q2_20220728,XEL,2022-07-28,test,3,-4.479617568842903,-4.497769,-5.299084257047695
ABT_2022_Q3_20221019,ABT,2022-10-19,test,3,-3.6443073049167993,-4.408471,-4.058349153936657
ADP_2023_Q1_20221026,ADP,2022-10-26,test,3,-3.982670199498864,-3.942758,-5.104052731287773
AMD_2022_Q3_20221101,AMD,2022-11-01,test,3,-3.791120434318459,-3.978078,-3.275625332144262
AMT_2022_Q3_20221027,AMT,2022-10-27,test,3,-4.663353061086568,-4.27825,-3.580784521688183
BAC_2022_Q3_20221017,BAC,2022-10-17,test,3,-3.2889168121657724,-4.236535,-3.57106422996161
CAT_2022_Q3_20221027,CAT,2022-10-27,test,3,-3.3012655151378825,-4.203193,-5.246139424496138
COP_2022_Q3_20221103,COP,2022-11-03,test,3,-3.567960306926818,-3.815507,-4.539514929898787
CSGP_2022_Q3_20221025,CSGP,2022-10-25,test,3,-3.618572302030858,-3.89625,-3.905626835326438
DE_2022_Q4_20221123,DE,2022-11-23,test,3,-3.8129768785896943,-4.702406,-4.913986764118131
GE_2022_Q3_20221025,GE,2022-10-25,test,3,-4.12735371410913,-4.407259,-3.8963673205889946
HD_2022_Q3_20221115,HD,2022-11-15,test,3,-4.454433536434341,-4.249085,-3.059489204166634
HON_2022_Q3_20221027,HON,2022-10-27,test,3,-3.894254043270781,-3.926928,-4.847272790594412
LOW_2022_Q3_20221116,LOW,2022-11-16,test,3,-3.675208149711208,-4.055024,-3.907194419901399
META_2022_Q3_20221026,META,2022-10-26,test,3,-2.21918475439237,-3.987982,-3.049334532738202
