dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
fincall,combined,har_resid,7,ridge_wavlm_egemaps_audio,val,21,0.3290286077747882,0.4468711810015786,-0.24353024127299938,-0.38496240601503756,,0.035358265555337894,0.035358265555337894,0.9730147229198122,0.10029896076909231
fincall,combined,har_resid,7,ridge_wavlm_egemaps_audio_pastvol,test,92,0.24882227107553778,0.410354408218488,0.02336323193408285,0.18506433426365104,,0.5589147728027227,0.5589147728027227,0.00258597793657248,0.39983206635153673
fincall,combined,har_resid,7,ridge_wavlm_egemaps_audio_pastvol,val,21,0.32984964615232276,0.4473291210732472,-0.24663327252190737,-0.38496240601503756,,0.034577487535331235,0.034577487535331235,0.9809774704750611,0.09763976290069888
fincall,combined,har_resid,7,ridge_wavlm_text_audio_pastvol,test,92,0.25490162563834223,0.4083346406428928,-0.0004984632690030466,0.13737627537403346,,0.9929306016743781,0.9929306016743781,0.00698901030128628,0.3754731306971352
fincall,combined,har_resid,7,ridge_wavlm_text_audio_pastvol,val,21,0.3091053004270071,0.40411057655178373,-0.1682321224841905,-0.030075187969924807,,0.35642896523984613,0.35642896523984613,0.7568410747570221,0.01664967115722262
fincall,combined,har_resid,15,mlp_egemaps_audio,test,92,0.207338325852371,0.3610199950985756,-0.30680150408810825,-0.010363383102787397,0.04395581545052463,0.0910102854269277,0.0910102854269277,0.27430863721116006,0.15274826097772876
fincall,combined,har_resid,15,mlp_egemaps_audio,val,21,0.23931334990626352,0.36751509900625556,-0.7109435791541483,0.27669172932330827,0.04395581545052463,0.1825902078675555,0.1825902078675555,0.7277934681774937,0.1815876134640414
fincall,combined,har_resid,15,mlp_egemaps_audio_pastvol,test,92,0.2887342268476143,0.37778431688633496,-0.8198194683738189,0.16395565485722421,0.07705866670724466,0.2477513479512492,0.2477513479512492,0.7324838670940098,0.2697638467615332
fincall,combined,har_resid,15,mlp_egemaps_audio_pastvol,val,21,0.18690790327508214,0.3398313623691068,-0.3362767982936359,0.29172932330827067,0.07705866670724466,0.08896322607351068,0.08896322607351068,0.5480674945169997,0.06770979015192764
fincall,combined,har_resid,15,mlp_emotion2vec_audio,test,92,0.1755925112174038,0.3504364874111946,-0.10671559067615233,0.30812363057745784,0.058711667359387286,0.4586154322241085,0.4586154322241085,0.02045712677137062,0.6128985507461688
fincall,combined,har_resid,15,mlp_emotion2vec_audio,val,21,0.23705268899080845,0.40088583257231214,-0.6947812410336149,0.07669172932330826,0.058711667359387286,0.038142286303618246,0.038142286303618246,0.7140756271485357,0.047593599001422716
fincall,combined,har_resid,15,mlp_emotion2vec_audio_pastvol,test,92,0.27251648688023133,0.3927950255486592,-0.7176031178985285,0.21524933022210702,0.10639413599100868,0.010511714370069935,0.010511714370069935,0.6154723533269091,0.015989842863470587
fincall,combined,har_resid,15,mlp_emotion2vec_audio_pastvol,val,21,0.22054577893329505,0.3935009546922193,-0.5767669648319744,0.024060150375939848,0.10639413599100868,0.028725870483537985,0.028725870483537985,0.8449504554240195,0.04381428687651376
fincall,combined,har_resid,15,mlp_wavlm_audio,test,92,0.27220998653909595,0.42483364360030684,-0.7156713230643965,0.15401549004356735,0.07814791544113552,0.004291465888545474,0.004291465888545474,0.6195493465336112,0.00742989403910132
fincall,combined,har_resid,15,mlp_wavlm_audio,val,21,0.4033026886216945,0.46742607518234275,-1.8833667065509285,-0.15488721804511277,0.07814791544113552,0.04283076701107207,0.04283076701107207,0.16920978244055127,0.039619071996721635
fincall,combined,har_resid,15,mlp_wavlm_audio_pastvol,test,92,0.2827646341205419,0.4628280609646847,-0.7821946215324969,0.03667447015103682,0.06763671308309346,0.00016839371259315684,0.00016839371259315684,0.4253950723727435,0.0004956824050147292
fincall,combined,har_resid,15,mlp_wavlm_audio_pastvol,val,21,0.20564270498683038,0.3593160573019831,-0.4702191325094123,-0.007518796992481202,0.06763671308309346,0.2848190780349135,0.2848190780349135,0.9417609194725735,0.3179801873924243
fincall,combined,har_resid,15,mlp_wavlm_egemaps_audio,test,92,0.27401410924646674,0.4071711533428824,-0.7270422563342558,0.20356087988734517,0.04588492084275104,0.018301895114919923,0.018301895114919923,0.6336487853048476,0.025397738427136295
fincall,combined,har_resid,15,mlp_wavlm_egemaps_audio,val,21,1.4002530527151715,0.6992500249068804,-9.010949956082303,-0.3142857142857143,0.04588492084275104,0.2589968794681961,0.2589968794681961,0.2865760415161768,0.2587512808101578
fincall,combined,har_resid,15,mlp_wavlm_egemaps_audio_pastvol,test,92,0.28467998184896404,0.4266560711957374,-0.7942665782344909,0.06247184899368097,0.13884555733595091,0.006395685102349956,0.006395685102349956,0.4904422422918882,0.010165205765927901
fincall,combined,har_resid,15,mlp_wavlm_egemaps_audio_pastvol,val,21,0.4365939394541324,0.5289499656964494,-2.1213787183174273,-0.25864661654135335,0.13884555733595091,0.013745248422731471,0.013745248422731471,0.03546784011576424,0.013781937676549708
fincall,combined,har_resid,15,mlp_wavlm_text_audio_pastvol,test,92,0.25123142304167145,0.41122763352127156,-0.583448695051271,0.08159724869984293,0.04479578300549767,0.0003896013871693834,0.0003896013871693834,0.9532765382446527,0.0004892052261760745
fincall,combined,har_resid,15,mlp_wavlm_text_audio_pastvol,val,21,0.35495488062365804,0.4513179166719109,-1.537709551641607,0.23308270676691725,0.04479578300549767,0.06818890828768236,0.06818890828768236,0.1285945106960508,0.06451302836723555
fincall,combined,har_resid,15,ridge_egemaps_audio,test,92,0.15580197394178286,0.3162249356814278,0.01801920580767613,0.2228699283706223,,0.11904181137432325,0.11904181137432325,0.0002072506672272499,0.4670285433946056
fincall,combined,har_resid,15,ridge_egemaps_audio,val,21,0.15358557858400962,0.3140542879183245,-0.09804262750871517,-0.5007518796992482,,0.12000514467707557,0.12000514467707557,0.1631891603259738,0.4088144678247556
fincall,combined,har_resid,15,ridge_egemaps_audio_pastvol,test,92,0.15508737800060848,0.31537720498237304,0.022523124930698635,0.2608022337791741,,0.05531430010010895,0.05531430010010895,0.00018469891639750124,0.4310090056578545
fincall,combined,har_resid,15,ridge_egemaps_audio_pastvol,val,21,0.15408014837095524,0.314058919784738,-0.10157849795534801,-0.512781954887218,,0.11380427052220099,0.11380427052220099,0.16647906798252082,0.38588034765402873
fincall,combined,har_resid,15,ridge_emotion2vec_audio,test,92,0.14255740518415452,0.3054976790731029,0.1014964032930592,0.3428887889093932,,0.02704330726664095,0.02704330726664095,8.360518721103243e-05,0.10656502264756425
fincall,combined,har_resid,15,ridge_emotion2vec_audio,val,21,0.12748939543654106,0.2895504328496322,0.08852906610587263,0.4030075187969925,,0.2726836765826294,0.2726836765826294,0.08932760546620626,0.40907275448710767
fincall,combined,har_resid,15,ridge_emotion2vec_audio_pastvol,test,92,0.1345949957293514,0.29394808907428877,0.15168147452350245,0.3697358253646287,,0.013157786865403266,0.013157786865403266,2.4068943729399004e-05,0.06574729080023466
fincall,combined,har_resid,15,ridge_emotion2vec_audio_pastvol,val,21,0.12812565116242164,0.2880335037051365,0.08398022815211093,0.4270676691729323,,0.37968749251675665,0.37968749251675665,0.09189660246780293,0.403685606779051
fincall,combined,har_resid,15,ridge_wavlm_audio,test,92,0.15323687932200833,0.31350611061640593,0.03418635432433004,0.2424720523418079,,0.3561431132473712,0.3561431132473712,0.00022405564066480506,0.3936065226412201
fincall,combined,har_resid,15,ridge_wavlm_audio,val,21,0.1559307140399916,0.30787622430904865,-0.114808906749847,-0.26616541353383455,,0.18025819133448537,0.18025819133448537,0.15984336672621524,0.3533943833551513
fincall,combined,har_resid,15,ridge_wavlm_audio_pastvol,test,92,0.15260249442144033,0.31301478699916024,0.038184723361144535,0.24938334680514673,,0.3011922779302974,0.3011922779302974,0.00020280626662809827,0.3669569746508605
fincall,combined,har_resid,15,ridge_wavlm_audio_pastvol,val,21,0.15645460949649498,0.3084067619138807,-0.11855443773591023,-0.23458646616541348,,0.16954756822162426,0.16954756822162426,0.16416632250614227,0.3373521000159201
fincall,combined,har_resid,15,ridge_wavlm_egemaps_audio,test,92,0.15316580789370723,0.31368151775373015,0.034634299724775275,0.25638169968531876,,0.37304746127712807,0.37304746127712807,0.00019970347901826838,0.3972522270976016
fincall,combined,har_resid,15,ridge_wavlm_egemaps_audio,val,21,0.16892700284253415,0.31985645943726454,-0.20772439553579525,-0.26616541353383455,,0.0943890122673606,0.0943890122673606,0.2841642793363868,0.13742546399052682
fincall,combined,har_resid,15,ridge_wavlm_egemaps_audio_pastvol,test,92,0.15254157714595828,0.3131027751041723,0.038568669681235734,0.261136614355361,,0.319526282267852,0.319526282267852,0.00018081192040979023,0.37111524579097843
fincall,combined,har_resid,15,ridge_wavlm_egemaps_audio_pastvol,val,21,0.1695425206842547,0.32058827115990884,-0.2121249703451784,-0.2706766917293233,,0.08916032016876535,0.08916032016876535,0.2917531294128291,0.12990352487281867
fincall,combined,har_resid,15,ridge_wavlm_text_audio_pastvol,test,92,0.15893772833116976,0.31461076028882373,-0.001744668216364209,0.16878542705648503,,0.9790485311917114,0.9790485311917114,0.0006695726627454398,0.3192397705387254
fincall,combined,har_resid,15,ridge_wavlm_text_audio_pastvol,val,21,0.15325394709247306,0.29366317192011016,-0.09567166587489062,0.23759398496240602,,0.4163178800456911,0.4163178800456911,0.14835562915970513,0.25258333784014597
fincall,combined,har_resid,30,mlp_egemaps_audio,test,92,0.15532627199786936,0.32653606262410034,-0.2183649284526652,0.06113369122603671,0.06266927630329766,0.1045326233063572,0.1045326233063572,0.09544549202608993,0.24105055493333316
fincall,combined,har_resid,30,mlp_egemaps_audio,val,21,0.6360366662654778,0.3849641137773639,-5.89945592846365,0.3669172932330827,0.06266927630329766,0.3317566886431281,0.3317566886431281,0.37466522900517496,0.3279132083169315
fincall,combined,har_resid,30,mlp_egemaps_audio_pastvol,test,92,0.3077007510370456,0.4001772633671765,-1.4135762656250703,-0.044221990066444,0.08924369646874543,0.14607866475492032,0.14607866475492032,0.3921290130909292,0.15540287162502595
fincall,combined,har_resid,30,mlp_egemaps_audio_pastvol,val,21,0.35401571808312354,0.3680850358328807,-2.840212324926613,-0.006015037593984962,0.08924369646874543,0.28086448165542954,0.28086448165542954,0.3750488234193273,0.2734641176632482
fincall,combined,har_resid,30,mlp_emotion2vec_audio,test,92,0.17788223712575083,0.33717615948287855,-0.39529183518734223,0.2527154600497186,0.06199159656723471,0.07070980883254381,0.07070980883254381,0.5020785046285652,0.1148573880132667
fincall,combined,har_resid,30,mlp_emotion2vec_audio,val,21,0.14698733836830202,0.3145880628352852,-0.5944562898689572,0.2541353383458646,0.06199159656723471,0.08839558732688509,0.08839558732688509,0.8986935583653484,0.05966483373969735
fincall,combined,har_resid,30,mlp_emotion2vec_audio_pastvol,test,92,0.2629533613086025,0.38601610169979556,-1.0625818743756232,0.21769497272593252,0.0679477334726466,0.00034692084080727175,0.00034692084080727175,0.13141780890274787,0.0007894904344560299
fincall,combined,har_resid,30,mlp_emotion2vec_audio_pastvol,val,21,0.1537666268946572,0.29478601155469913,-0.6679951358109044,0.2045112781954887,0.0679477334726466,0.10967632782121334,0.10967632782121334,0.7728216056812214,0.05726417812693397
fincall,combined,har_resid,30,mlp_wavlm_audio,test,92,0.3245554760002959,0.46514568509322984,-1.5457831711910615,0.03942907471518553,0.05304402983181253,3.702805906420622e-05,3.702805906420622e-05,0.010086935135670999,7.157324650064932e-05
fincall,combined,har_resid,30,mlp_wavlm_audio,val,21,0.28233785390353805,0.44042658225819137,-2.062681262358852,-0.2827067669172932,0.05304402983181253,0.01743663149588375,0.01743663149588375,0.09619103920538152,0.01232569209280269
fincall,combined,har_resid,30,mlp_wavlm_audio_pastvol,test,92,0.3604194820678206,0.5091433153702715,-1.8270971216545417,-0.05879823798848034,0.07720316700446105,6.690083395482213e-08,6.690083395482213e-08,0.0004895609252993448,3.388784827082416e-07
fincall,combined,har_resid,30,mlp_wavlm_audio_pastvol,val,21,0.22135716977768927,0.3738173339876501,-1.4011886709266386,-0.09774436090225563,0.07720316700446105,0.02433259846134471,0.02433259846134471,0.23279446079844168,0.019715462054118952
fincall,combined,har_resid,30,mlp_wavlm_egemaps_audio,test,92,0.32493638699511557,0.45023465900233633,-1.548771001845728,0.11698503357785943,0.05054629861883349,4.947416039674627e-05,4.947416039674627e-05,0.010819655988534991,0.00010850492853528047
fincall,combined,har_resid,30,mlp_wavlm_egemaps_audio,val,21,0.8418904630600291,0.5809179755453038,-8.132470586298018,-0.3669172932330827,0.05054629861883349,0.1796684428023265,0.1796684428023265,0.20858296912379065,0.17659268952774718
fincall,combined,har_resid,30,mlp_wavlm_egemaps_audio_pastvol,test,92,0.3260748298360719,0.46674288559403293,-1.557700842320417,-0.08600583609124231,0.14692648900039462,2.4339398186811033e-06,2.4339398186811033e-06,0.0073957082500357195,7.4900555250549225e-06
fincall,combined,har_resid,30,mlp_wavlm_egemaps_audio_pastvol,val,21,0.4519839130055725,0.5338645139035222,-3.902929742190172,-0.33233082706766914,0.14692648900039462,0.005429443278825849,0.005429443278825849,0.010125413995068848,0.004754325957878239
fincall,combined,har_resid,30,mlp_wavlm_text_audio_pastvol,test,92,0.26997064531250176,0.418039836485875,-1.1176248018429105,-0.07373593720609842,0.04790439023918189,3.565408631988709e-05,3.565408631988709e-05,0.07242549134660217,3.045859789965545e-06
fincall,combined,har_resid,30,mlp_wavlm_text_audio_pastvol,val,21,0.30998365908253467,0.39773373394515216,-2.3625712287020266,0.07669172932330826,0.04790439023918189,0.07461434341076303,0.07461434341076303,0.13088024060771755,0.05951512414459271
fincall,combined,har_resid,30,ridge_egemaps_audio,test,92,0.12539108036872237,0.2935525186451655,0.01644394926225723,0.2531192331742135,,0.09919102499628976,0.09919102499628976,0.0006055251226404343,0.6795128986840221
fincall,combined,har_resid,30,ridge_egemaps_audio,val,21,0.0982305382716339,0.2568938712271796,-0.06556320662104187,-0.37744360902255636,,0.10227512566733277,0.10227512566733277,0.21370681763653618,0.3362796206598547
fincall,combined,har_resid,30,ridge_egemaps_audio_pastvol,test,92,0.1250409558081548,0.29308649968764217,0.01919029397071248,0.27135600156578055,,0.057341745159818616,0.057341745159818616,0.0005685137711158256,0.6582500429677313
fincall,combined,har_resid,30,ridge_egemaps_audio_pastvol,val,21,0.09804277821824792,0.2565316850279658,-0.06352646521575633,-0.3699248120300751,,0.1160342966768746,0.1160342966768746,0.21075885547183773,0.34367013026334675
fincall,combined,har_resid,30,ridge_emotion2vec_audio,test,92,0.1267510661231055,0.28252769948090717,0.005776346640864349,0.2276698338137433,,0.956776245926892,0.956776245926892,0.003943739159250552,0.8542654872899338
fincall,combined,har_resid,30,ridge_emotion2vec_audio,val,21,0.07460649858480793,0.21502577036397158,0.1907003538251727,0.4977443609022556,,0.06990480984184216,0.06990480984184216,0.05953154376825871,0.3121875732537682
fincall,combined,har_resid,30,ridge_emotion2vec_audio_pastvol,test,92,0.1250126193702676,0.2843973749963898,0.019412562371768916,0.18079694672787447,,0.7788560430839059,0.7788560430839059,0.001632880765397384,0.7389245668032125
fincall,combined,har_resid,30,ridge_emotion2vec_audio_pastvol,val,21,0.09618021698474599,0.22442544740999232,-0.04332219111303104,0.018045112781954885,,0.6488608630325321,0.6488608630325321,0.16144708897297044,0.5739926465492682
fincall,combined,har_resid,30,ridge_wavlm_audio,test,92,0.12838756586244002,0.297686350969289,-0.007060206134022584,0.15171282669147515,,0.8616169968125431,0.8616169968125431,0.0008401524288294358,0.8838462217553935
fincall,combined,har_resid,30,ridge_wavlm_audio,val,21,0.10328311409671317,0.2637413732796907,-0.12037140570654081,-0.20300751879699244,,0.22440502708485272,0.22440502708485272,0.2560314114077168,0.3003419185879394
fincall,combined,har_resid,30,ridge_wavlm_audio_pastvol,test,92,0.12822010361952357,0.2974450884979619,-0.0057466477708101316,0.14912471340623362,,0.8872075207833513,0.8872075207833513,0.0008110260701593597,0.8736699566728385
fincall,combined,har_resid,30,ridge_wavlm_audio_pastvol,val,21,0.10324806567512479,0.26341708415036147,-0.11999121529781598,-0.2120300751879699,,0.22586175976386533,0.22586175976386533,0.255410726856545,0.3011518160351599
fincall,combined,har_resid,30,ridge_wavlm_egemaps_audio,test,92,0.1281179836893203,0.2971263753769062,-0.004945628472172503,0.15891834047593628,,0.9028286088485565,0.9028286088485565,0.000762026100269699,0.8681797083161145
fincall,combined,har_resid,30,ridge_wavlm_egemaps_audio,val,21,0.10850062572242163,0.2698228692781987,-0.1769687583862003,-0.23308270676691725,,0.1649675434510732,0.1649675434510732,0.32336814943774944,0.19019372381642977
fincall,combined,har_resid,30,ridge_wavlm_egemaps_audio_pastvol,test,92,0.1279517942523639,0.2968910811858433,-0.003642053881328433,0.1612032108669239,,0.9283572207740765,0.9283572207740765,0.0007359382994915047,0.8581925938500212
fincall,combined,har_resid,30,ridge_wavlm_egemaps_audio_pastvol,val,21,0.108467148412618,0.2695209621029282,-0.17660561073160053,-0.23308270676691725,,0.16496969710937462,0.16496969710937462,0.32253575142256136,0.1902130215572162
fincall,combined,har_resid,30,ridge_wavlm_text_audio_pastvol,test,92,0.13061915528752585,0.2869509357909777,-0.024564587429337204,0.07038615809300128,,0.7861284120639468,0.7861284120639468,0.003238149046159328,0.9352208019343015
fincall,combined,har_resid,30,ridge_wavlm_text_audio_pastvol,val,21,0.09600630402134211,0.22534260534291115,-0.041435657065491016,-0.03458646616541353,,0.7744228083147012,0.7744228083147012,0.17090282748155824,0.31818558691205756
fincall,combined,v,3,mlp_egemaps_audio,test,92,1.8695770282541482,0.9160889520041557,-0.7457069189747183,0.2542581097774863,0.9520748022638981,0.3102542501370566,0.13717397215861293,0.20563461754138063,0.1919454248585374
fincall,combined,v,3,mlp_egemaps_audio,val,21,24.798059239911595,1.64772718611623,-22.25519621924455,0.20751879699248119,0.9520748022638981,0.33499084520090955,0.32439731643926184,0.32725259736506074,0.32265063369058644
fincall,combined,v,3,mlp_egemaps_audio_pastvol,test,92,2.088313192356547,0.8540967644408457,-0.9499505683846201,0.37894406401399033,0.3311569820289509,0.4170771620313411,0.2687338497406089,0.33279251357169487,0.32086757103280616
fincall,combined,v,3,mlp_egemaps_audio_pastvol,val,21,25.59912639944625,1.6015790736392044,-23.006423313249897,0.27518796992481204,0.3311569820289509,0.33768772576773826,0.3274224955631843,0.3301906186163901,0.3257333358487974
fincall,combined,v,3,mlp_emotion2vec_audio,test,92,1.891323186611742,0.9835819322579423,-0.766012270683827,0.07367086580548736,0.42799587203998446,0.05070432456539522,0.0024527459230786228,0.009271583366796433,0.008123206753030545
fincall,combined,v,3,mlp_emotion2vec_audio,val,21,2.40867716513523,0.8959213768079382,-1.2588162872794704,0.20902255639097742,0.42799587203998446,0.4434074110069639,0.2800369712810986,0.33088108171710745,0.2624162226152709
fincall,combined,v,3,mlp_emotion2vec_audio_pastvol,test,92,2.1195496640979634,1.037838910915599,-0.9791174462501822,0.009684581636647399,0.46505594627405006,0.0678925580788483,0.010130484256829112,0.02330037975119039,0.020607497270655983
fincall,combined,v,3,mlp_emotion2vec_audio_pastvol,val,21,3.023250354869479,1.0646041353042766,-1.8351525231149943,0.1263157894736842,0.46505594627405006,0.356918488733462,0.24097460123427375,0.2791295803640753,0.22798712593580622
fincall,combined,v,3,mlp_wavlm_audio,test,92,2.12476120992756,1.1815408002042873,-0.9839836975336484,-0.0324045407636739,0.48003492168126116,0.001470875345921068,6.864018030506147e-06,8.767068633453794e-05,4.802253859570632e-05
fincall,combined,v,3,mlp_wavlm_audio,val,21,4.940694933495661,1.5053908902735142,-3.6332992846854175,-0.2571428571428572,0.48003492168126116,0.07865517164590054,0.046048626448225424,0.05739050807216724,0.04481569139941642
fincall,combined,v,3,mlp_wavlm_audio_pastvol,test,92,2.361532051795206,1.2608295194376127,-1.205067124754509,-0.07609096270086985,0.2492682001929036,0.0002547352666543861,1.1036588520307032e-06,9.695903195779361e-06,8.488870652877836e-06
fincall,combined,v,3,mlp_wavlm_audio_pastvol,val,21,4.6216989712660865,1.5138022187090086,-3.3341503221385427,-0.09323308270676692,0.2492682001929036,0.07621365959280774,0.04180455514087048,0.05391528655161025,0.040716621516927703
fincall,combined,v,3,mlp_wavlm_egemaps_audio,test,92,2.3466130776802734,1.108889237318335,-1.1911366175099034,0.019052702750791788,0.31047311907924574,0.0700666630682137,0.019802315366446253,0.03665129925521334,0.03352482304821221
fincall,combined,v,3,mlp_wavlm_egemaps_audio,val,21,23.16082749165149,1.9611325836342564,-20.71982826186478,-0.2646616541353383,0.31047311907924574,0.30688973444271916,0.2957986964842775,0.29879509710849755,0.2939233860379559
fincall,combined,v,3,mlp_wavlm_egemaps_audio_pastvol,test,92,2.100172071832808,1.0850837367102775,-0.9610237296612798,0.014728504832059869,0.21834716709105406,0.03603181046937299,0.00407858909709437,0.011902918686983713,0.010414747788130169
fincall,combined,v,3,mlp_wavlm_egemaps_audio_pastvol,val,21,11.592152394059559,1.690831888787671,-9.870922434662333,-0.23458646616541348,0.21834716709105406,0.2572499768822103,0.23596862598090493,0.24168190722391159,0.2322597707149597
fincall,combined,v,3,mlp_wavlm_text_audio_pastvol,test,92,1.6018511230757715,0.9926708682505947,-0.49571937741024863,-0.10100161661760894,0.23957316373083984,0.026486721974214495,5.996137023295734e-06,0.0005439346550059914,2.654943170272665e-05
fincall,combined,v,3,mlp_wavlm_text_audio_pastvol,val,21,1.7389984209493345,1.0861900599495995,-0.630803004093371,0.21954887218045113,0.23957316373083984,0.1140065664512833,0.0030412761070010915,0.009475117883182716,0.002095785887900133
fincall,combined,v,3,ridge_egemaps_audio,test,92,0.806356124218888,0.6804796587381243,0.2470695542718263,0.25342857651227463,,0.056170695097278414,0.01719883010738372,0.5342922371853682,0.4218914957986273
fincall,combined,v,3,ridge_egemaps_audio,val,21,0.3088025708366475,0.45810889746570715,0.7104102257222045,-0.33684210526315783,,0.013782273691394838,0.29933607898122316,0.022579559852837452,0.9527698019276226
fincall,combined,v,3,ridge_egemaps_audio_pastvol,test,92,0.7927763228192511,0.6748068969599983,0.2597496166085925,0.3198078868571022,,0.04067549843860181,0.021198448562425296,0.42846515813859987,0.22192092378043982
fincall,combined,v,3,ridge_egemaps_audio_pastvol,val,21,0.31299708900632267,0.46116734569134754,0.7064766782563612,-0.3669172932330827,,0.014287323143700485,0.2944756779571862,0.022293739121407977,0.9585682956242344
fincall,combined,v,3,ridge_emotion2vec_audio,test,92,0.7856915811017353,0.6716188142069107,0.2663649539006674,0.22505553945716222,,0.04034132942258762,0.06170261670849837,0.4208554360072909,0.19972896572957902
fincall,combined,v,3,ridge_emotion2vec_audio,val,21,0.29590822626971774,0.45391031670414367,0.7225023217254225,-0.013533834586466165,,0.016617682405404934,0.2550136536726204,0.0280204271572996,0.7546936380167016
fincall,combined,v,3,ridge_emotion2vec_audio_pastvol,test,92,0.7731949960525847,0.6674087562795562,0.2780335691297654,0.2628997697082463,,0.029117178978555366,0.07788383031067898,0.3372384812970693,0.10664245975819557
fincall,combined,v,3,ridge_emotion2vec_audio_pastvol,val,21,0.29675239597257663,0.45293699703623747,0.7217106738028009,-0.02857142857142857,,0.017003977278838293,0.234902521712075,0.02687502564713156,0.7616377492935005
fincall,combined,v,3,ridge_wavlm_audio,test,92,0.8206452112665904,0.6758076189087427,0.23372720049445894,0.20959447299791062,,0.08902439993737048,0.039887356146045855,0.6540969757961342,0.8310560865397233
fincall,combined,v,3,ridge_wavlm_audio,val,21,0.3745268678374629,0.4749697761913251,0.6487751030563986,-0.27368421052631575,,0.012857166222081245,0.8934933363413244,0.09553330838455612,0.28272418407335626
fincall,combined,v,3,ridge_wavlm_audio_pastvol,test,92,0.8075614992387447,0.6714865632261777,0.2459440422012764,0.23358853523260487,,0.0687087305463664,0.05135888094585134,0.549952587029824,0.629549989399062
fincall,combined,v,3,ridge_wavlm_audio_pastvol,val,21,0.375939164101736,0.47901610087736235,0.647450675752325,-0.2827067669172932,,0.013407621447482965,0.8981992419570326,0.08863534446666975,0.23435198617317776
fincall,combined,v,3,ridge_wavlm_egemaps_audio,test,92,0.8197480530803223,0.674587420787761,0.23456491684928904,0.21438166918309975,,0.08910291732063436,0.04492303185450058,0.646912032835449,0.8213989630801624
fincall,combined,v,3,ridge_wavlm_egemaps_audio,val,21,0.37643246911343475,0.477576862662746,0.6469880627416855,-0.27518796992481204,,0.01376614380315864,0.9069278119788675,0.09747410785089104,0.2611167684412564
fincall,combined,v,3,ridge_wavlm_egemaps_audio_pastvol,test,92,0.8070101124050971,0.670334791523789,0.2464588965217901,0.22874592668283286,,0.06921344218580835,0.05698179083170322,0.5453090031105235,0.6291107171495609
fincall,combined,v,3,ridge_wavlm_egemaps_audio_pastvol,val,21,0.37897530660312684,0.4840822075040199,0.6446034331944963,-0.29323308270676685,,0.014321575954782706,0.9228431953883922,0.09186357690934539,0.2069934662138443
fincall,combined,v,3,ridge_wavlm_text_audio_pastvol,test,92,0.8084932032815462,0.6795733426709547,0.24507406884934968,0.22442541444890118,,0.07424735416870695,0.06709507063387911,0.5833281273949174,0.3949748273557296
fincall,combined,v,3,ridge_wavlm_text_audio_pastvol,val,21,0.39310082411395575,0.5047467000192112,0.631356764242113,0.03308270676691729,,0.01677625711837866,0.9544339309091623,0.07987139731266364,0.07578341529231561
fincall,combined,v,7,mlp_egemaps_audio,test,92,1.907903519732856,0.7542767043757337,-4.751921366863394,0.2358303212392035,0.736723368693085,0.2142700488762947,0.19253147326586134,0.21633076117124428,0.2186588588438023
fincall,combined,v,7,mlp_egemaps_audio,val,21,32.653137570836556,1.9000509843573148,-63.54621962005426,0.013533834586466165,0.736723368693085,0.3235550638032539,0.3204622701702745,0.3214166676768514,0.32003679165441057
fincall,combined,v,7,mlp_egemaps_audio_pastvol,test,92,2.2330876045859513,0.6957214557407825,-5.732281886399694,0.3537445286644604,0.34545858369032273,0.292438533571168,0.2732425033038704,0.29426735947933813,0.2963884017628954
fincall,combined,v,7,mlp_egemaps_audio_pastvol,val,21,22.32299065515695,1.5970240668481293,-43.12637696081789,0.18045112781954886,0.34545858369032273,0.32561495402385854,0.32106416554495204,0.32246404668775613,0.32043728281422956
fincall,combined,v,7,mlp_emotion2vec_audio,test,92,1.3846624012056559,0.7905360716550548,-3.174461218302259,0.073411724036257,0.45104760149412876,0.015206634414687744,0.009400940818593202,0.016325451327613802,0.017607791770362227
fincall,combined,v,7,mlp_emotion2vec_audio,val,21,2.132981252694118,0.9035672627159098,-3.2163138560018574,0.0781954887218045,0.45104760149412876,0.261125013700087,0.19901310734189928,0.21611148527994592,0.18941139856858283
fincall,combined,v,7,mlp_emotion2vec_audio_pastvol,test,92,1.5494295219762173,0.7967396510591184,-3.671198874433557,0.06873268363606785,0.38458179033024814,0.052421575696497906,0.03956833534984825,0.05433721566853878,0.056116424797256856
fincall,combined,v,7,mlp_emotion2vec_audio_pastvol,val,21,2.3868105553863224,0.9237247082137052,-3.7180641665817813,0.2150375939849624,0.38458179033024814,0.26820249780998096,0.21390184815801666,0.22893839462741203,0.20546376404313985
fincall,combined,v,7,mlp_wavlm_audio,test,92,1.448210233394832,0.9565800237019642,-3.366044351309923,-0.040188579969192756,0.3433492829382403,1.2262289979651755e-05,4.301691419415623e-06,2.383697252349891e-05,2.071337694644257e-05
fincall,combined,v,7,mlp_wavlm_audio,val,21,3.6512128767551,1.4249720000960546,-6.217437764176455,-0.3413533834586466,0.3433492829382403,0.02329053262240758,0.015066456211805135,0.01819813750383121,0.014860592459534992
fincall,combined,v,7,mlp_wavlm_audio_pastvol,test,92,1.7613332355651299,1.0808139581780984,-4.310043284176262,-0.06253793713492656,0.12927639966280619,1.4489968038319513e-06,5.572441369646261e-07,2.8173907980411126e-06,2.660100920549863e-06
