model_id,window,year,quarter,mse,model,condition,n_test,persistence_mse
mTMLP_dDEC_embargoed_e(DEC),3,2021,fourth,0.547627,TMLP,embargoed,90,1.4471340107176345
mTMLP_dDEC_embargoed_e(DEC),3,2021,second,0.423842,TMLP,embargoed,90,1.1600467197764566
mTMLP_dDEC_embargoed_e(DEC),3,2021,third,0.624744,TMLP,embargoed,90,0.9471572795615804
mTMLP_dDEC_embargoed_e(DEC),3,2022,first,0.529753,TMLP,embargoed,90,1.617101935173262
mTMLP_dDEC_embargoed_e(DEC),3,2022,fourth,0.644569,TMLP,embargoed,90,1.3856852145833778
mTMLP_dDEC_embargoed_e(DEC),3,2022,second,0.669939,TMLP,embargoed,90,1.0283633244339052
mTMLP_dDEC_embargoed_e(DEC),3,2022,third,0.615836,TMLP,embargoed,90,1.3600991631451842
mTMLP_dDEC_embargoed_e(DEC),3,2023,first,0.701104,TMLP,embargoed,90,1.3302580443944214
mTMLP_dDEC_embargoed_e(DEC),3,2023,fourth,0.546383,TMLP,embargoed,90,1.4554488666269252
mTMLP_dDEC_embargoed_e(DEC),3,2023,second,0.582094,TMLP,embargoed,90,1.6014649612530638
mTMLP_dDEC_embargoed_e(DEC),3,2023,third,0.432574,TMLP,embargoed,90,1.9571482623377623
mTMLP_dDEC_embargoed_e(DEC),7,2019,fourth,0.283436,TMLP,embargoed,90,0.4574401051370942
mTMLP_dDEC_embargoed_e(DEC),7,2019,second,0.384587,TMLP,embargoed,90,0.5552299542741522
mTMLP_dDEC_embargoed_e(DEC),7,2019,third,0.26169,TMLP,embargoed,90,0.5890297149618069
mTMLP_dDEC_embargoed_e(DEC),7,2020,first,0.483696,TMLP,embargoed,90,0.6518069080877089
mTMLP_dDEC_embargoed_e(DEC),7,2020,fourth,0.302294,TMLP,embargoed,90,0.3954807425993862
mTMLP_dDEC_embargoed_e(DEC),7,2020,second,0.329542,TMLP,embargoed,90,0.16763344910016512
mTMLP_dDEC_embargoed_e(DEC),7,2020,third,0.287043,TMLP,embargoed,90,0.3568286688215457
mTMLP_dDEC_embargoed_e(DEC),7,2021,first,0.202993,TMLP,embargoed,90,0.3470759642006075
mTMLP_dDEC_embargoed_e(DEC),7,2021,fourth,0.221566,TMLP,embargoed,90,0.5663952946639519
mTMLP_dDEC_embargoed_e(DEC),7,2021,second,0.236137,TMLP,embargoed,90,0.37344254385419695
mTMLP_dDEC_embargoed_e(DEC),7,2021,third,0.421217,TMLP,embargoed,90,0.33696075426247085
mTMLP_dDEC_embargoed_e(DEC),7,2022,first,0.282069,TMLP,embargoed,90,0.548650348033568
mTMLP_dDEC_embargoed_e(DEC),7,2022,fourth,0.230858,TMLP,embargoed,90,0.3560298044045301
mTMLP_dDEC_embargoed_e(DEC),7,2022,second,0.376551,TMLP,embargoed,90,0.3367537639247426
mTMLP_dDEC_embargoed_e(DEC),7,2022,third,0.254458,TMLP,embargoed,90,0.3094206741224887
mTMLP_dDEC_embargoed_e(DEC),7,2023,first,0.227029,TMLP,embargoed,90,0.3243819439311703
mTMLP_dDEC_embargoed_e(DEC),7,2023,fourth,0.210548,TMLP,embargoed,90,0.5166757866020948
mTMLP_dDEC_embargoed_e(DEC),7,2023,second,0.227068,TMLP,embargoed,90,0.5908572298363114
mTMLP_dDEC_embargoed_e(DEC),7,2023,third,0.228513,TMLP,embargoed,90,0.6351384675438833
